Index,X,Y
1152,2069000,364750
1153,2069250,364750
1154,2069500,364750
1155,2069750,364750
1156,2070000,364750
1157,2070250,364750
1158,2070500,364750
1159,2070750,364750
1160,2071000,364750
1161,2071250,364750
1162,2071500,364750
1163,2071750,364750
1164,2072000,364750
1165,2072250,364750
1166,2072500,364750
1167,2072750,364750
1168,2073000,364750
1169,2073250,364750
1170,2073500,364750
1171,2073750,364750
1172,2074000,364750
1173,2074250,364750
1174,2074500,364750
1175,2074750,364750
1176,2075000,364750
1177,2075250,364750
1178,2075500,364750
1179,2075750,364750
1180,2076000,364750
1181,2076250,364750
1182,2076500,364750
1183,2076750,364750
1184,2077000,364750
1185,2077250,364750
1186,2077500,364750
1187,2077750,364750
1188,2078000,364750
1189,2078250,364750
1190,2078500,364750
1191,2078750,364750
1192,2079000,364750
1193,2079250,364750
1194,2079500,364750
1195,2079750,364750
1196,2080000,364750
1197,2080250,364750
1198,2080500,364750
1199,2080750,364750
1200,2081000,364750
1201,2081250,364750
1202,2081500,364750
1203,2081750,364750
1204,2082000,364750
1205,2082250,364750
1206,2082500,364750
1207,2082750,364750
1208,2083000,364750
1209,2083250,364750
1210,2066500,364500
1211,2066750,364500
1212,2067000,364500
1213,2067250,364500
1214,2067500,364500
1215,2067750,364500
1216,2068000,364500
1217,2068250,364500
1218,2068500,364500
1219,2068750,364500
1220,2069000,364500
1221,2069250,364500
1222,2069500,364500
1223,2069750,364500
1224,2070000,364500
1225,2070250,364500
1226,2070500,364500
1227,2070750,364500
1228,2071000,364500
1229,2071250,364500
1230,2071500,364500
1231,2071750,364500
1232,2072000,364500
1233,2072250,364500
1234,2072500,364500
1235,2072750,364500
1236,2073000,364500
1237,2073250,364500
1238,2073500,364500
1239,2073750,364500
1240,2074000,364500
1241,2074250,364500
1242,2074500,364500
1243,2074750,364500
1244,2075000,364500
1245,2075250,364500
1246,2075500,364500
1247,2075750,364500
1248,2076000,364500
1249,2076250,364500
1250,2076500,364500
1251,2076750,364500
1252,2077000,364500
1253,2077250,364500
1254,2077500,364500
1255,2077750,364500
1256,2078000,364500
1257,2078250,364500
1258,2078500,364500
1259,2078750,364500
1260,2079000,364500
1261,2079250,364500
1262,2079500,364500
1263,2079750,364500
1264,2080000,364500
1265,2080250,364500
1266,2080500,364500
1267,2080750,364500
1268,2081000,364500
1269,2081250,364500
1270,2081500,364500
1271,2081750,364500
1272,2082000,364500
1273,2082250,364500
1274,2082500,364500
1275,2082750,364500
1276,2083000,364500
1277,2066250,364250
1278,2066500,364250
1279,2066750,364250
1280,2067000,364250
1281,2067250,364250
1282,2067500,364250
1283,2067750,364250
1284,2068000,364250
1285,2068250,364250
1286,2068500,364250
1287,2068750,364250
1288,2069000,364250
1289,2069250,364250
1290,2069500,364250
1291,2069750,364250
1292,2070000,364250
1293,2070250,364250
1294,2070500,364250
1295,2070750,364250
1296,2071000,364250
1297,2071250,364250
1298,2071500,364250
1299,2071750,364250
1300,2072000,364250
1301,2072250,364250
1302,2072500,364250
1303,2072750,364250
1304,2073000,364250
1305,2073250,364250
1306,2073500,364250
1307,2073750,364250
1308,2074000,364250
1309,2074250,364250
1310,2074500,364250
1311,2074750,364250
1312,2075000,364250
1313,2075250,364250
1314,2075500,364250
1315,2075750,364250
1316,2076000,364250
1317,2076250,364250
1318,2076500,364250
1319,2076750,364250
1320,2077000,364250
1321,2077250,364250
1322,2077500,364250
1323,2077750,364250
1324,2078000,364250
1325,2078250,364250
1326,2078500,364250
1327,2078750,364250
1328,2079000,364250
1329,2079250,364250
1330,2079500,364250
1331,2079750,364250
1332,2080000,364250
1333,2080250,364250
1334,2080500,364250
1335,2080750,364250
1336,2081000,364250
1337,2081250,364250
1338,2081500,364250
1339,2081750,364250
1340,2082000,364250
1341,2082250,364250
1342,2066000,364000
1343,2066250,364000
1344,2066500,364000
1345,2066750,364000
1346,2067000,364000
1347,2067250,364000
1348,2067500,364000
1349,2067750,364000
1350,2068000,364000
1351,2068250,364000
1352,2068500,364000
1353,2068750,364000
1354,2069000,364000
1355,2069250,364000
1356,2069500,364000
1357,2069750,364000
1358,2070000,364000
1359,2070250,364000
1360,2070500,364000
1361,2070750,364000
1362,2071000,364000
1363,2071250,364000
1364,2071500,364000
1365,2071750,364000
1366,2072000,364000
1367,2072250,364000
1368,2072500,364000
1369,2072750,364000
1370,2073000,364000
1371,2073250,364000
1372,2073500,364000
1373,2073750,364000
1374,2074000,364000
1375,2074250,364000
1376,2074500,364000
1377,2074750,364000
1378,2075000,364000
1379,2075250,364000
1380,2075500,364000
1381,2075750,364000
1382,2076000,364000
1383,2076250,364000
1384,2076500,364000
1385,2076750,364000
1386,2077000,364000
1387,2077250,364000
1388,2077500,364000
1389,2077750,364000
1390,2078000,364000
1391,2078250,364000
1392,2078500,364000
1393,2078750,364000
1394,2079000,364000
1395,2079250,364000
1396,2079500,364000
1397,2079750,364000
1398,2080000,364000
1399,2080250,364000
1400,2080500,364000
1401,2080750,364000
1402,2081000,364000
1403,2081250,364000
1404,2081500,364000
1405,2065750,363750
1406,2066000,363750
1407,2066250,363750
1408,2066500,363750
1409,2066750,363750
1410,2067000,363750
1411,2067250,363750
1412,2067500,363750
1413,2067750,363750
1414,2068000,363750
1415,2068250,363750
1416,2068500,363750
1417,2068750,363750
1418,2069000,363750
1419,2069250,363750
1420,2069500,363750
1421,2069750,363750
1422,2070000,363750
1423,2070250,363750
1424,2070500,363750
1425,2070750,363750
1426,2071000,363750
1427,2071250,363750
1428,2071500,363750
1429,2071750,363750
1430,2072000,363750
1431,2072250,363750
1432,2072500,363750
1433,2072750,363750
1434,2073000,363750
1435,2073250,363750
1436,2073500,363750
1437,2073750,363750
1438,2074000,363750
1439,2074250,363750
1440,2074500,363750
1441,2074750,363750
1442,2075000,363750
1443,2075250,363750
1444,2075500,363750
1445,2075750,363750
1446,2076000,363750
1447,2076250,363750
1448,2076500,363750
1449,2076750,363750
1450,2077000,363750
1451,2077250,363750
1452,2077500,363750
1453,2077750,363750
1454,2078000,363750
1455,2078250,363750
1456,2078500,363750
1457,2078750,363750
1458,2079000,363750
1459,2079250,363750
1460,2079500,363750
1461,2079750,363750
1462,2080000,363750
1463,2080250,363750
1464,2080500,363750
1465,2080750,363750
1466,2081000,363750
1467,2081250,363750
1468,2081500,363750
1469,2065500,363500
1470,2065750,363500
1471,2066000,363500
1472,2066250,363500
1473,2066500,363500
1474,2066750,363500
1475,2067000,363500
1476,2067250,363500
1477,2067500,363500
1478,2067750,363500
1479,2068000,363500
1480,2068250,363500
1481,2068500,363500
1482,2068750,363500
1483,2069000,363500
1484,2069250,363500
1485,2069500,363500
1486,2069750,363500
1487,2070000,363500
1488,2070250,363500
1489,2070500,363500
1490,2070750,363500
1491,2071000,363500
1492,2071250,363500
1493,2071500,363500
